% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
% year month day hour minute seconds vars
2020 8 19 0 21 0 0.81 12.50 142.20 126.68 130.00 60.80 45.28 -15.52 6.40 0.47 9.40
2020 8 19 1 21 0 0.81 12.50 142.10 126.58 80.00 62.20 46.68 -15.52 6.20 0.48 9.50
2020 8 19 1 51 0 0.71 11.80 124.80 109.28 0.00 0.00 344.48 -15.52 5.10 0.43 7.80
2020 8 19 3 21 0 0.76 12.50 126.60 111.08 50.00 254.40 238.88 -15.52 4.80 0.50 6.80
2020 8 19 3 51 0 0.77 13.30 134.80 119.28 80.00 243.10 227.58 -15.52 4.80 0.49 7.40
2020 8 19 4 21 0 0.77 10.00 148.30 132.78 120.00 283.90 268.38 -15.52 4.00 0.47 6.00
2020 8 19 4 51 0 0.86 9.50 147.20 131.68 100.00 296.80 281.28 -15.52 4.30 0.53 6.30
2020 8 19 5 21 0 0.84 14.30 144.40 128.88 90.00 344.10 328.58 -15.52 4.50 0.53 6.80
2020 8 19 5 51 0 0.78 9.10 144.40 128.88 110.00 319.20 303.68 -15.52 4.60 0.52 6.40
2020 8 19 6 21 0 0.84 14.30 152.60 137.08 140.00 5.30 349.78 -15.52 4.00 0.53 5.80
2020 8 19 6 51 0 0.88 14.30 159.20 143.68 190.00 355.70 340.18 -15.52 4.10 0.56 5.80
2020 8 19 7 21 0 0.90 3.30 180.90 165.38 220.00 358.70 343.18 -15.52 3.80 0.62 4.90
2020 8 19 7 51 0 1.06 3.90 187.90 172.38 240.00 3.00 347.48 -15.52 4.00 0.70 5.10
2020 8 19 8 21 0 1.13 4.20 199.40 183.88 440.00 10.80 355.28 -15.52 4.10 0.75 5.00
2020 8 19 9 51 0 1.36 5.00 199.60 184.08 260.00 1.30 345.78 -15.52 4.30 0.89 5.30
2020 8 19 10 51 0 1.52 5.00 199.10 183.58 370.00 26.70 11.18 -15.52 4.40 0.97 5.20
2020 8 19 11 21 0 1.45 5.90 199.90 184.38 340.00 36.50 20.98 -15.52 4.70 1.01 5.50
2020 8 19 11 51 0 1.50 5.70 197.30 181.78 360.00 61.30 45.78 -15.52 4.60 1.01 5.60
2020 8 19 12 21 0 1.60 5.60 199.10 183.58 600.00 54.80 39.28 -15.52 4.40 1.02 5.70
2020 8 19 12 51 0 1.62 6.70 196.70 181.18 630.00 57.70 42.18 -15.52 4.60 1.02 5.80
2020 8 19 13 21 0 1.62 6.10 198.50 182.98 530.00 58.50 42.98 -15.52 4.60 1.06 5.70
2020 8 19 13 51 0 1.81 6.90 194.00 178.48 540.00 58.00 42.48 -15.52 4.80 1.18 6.00
2020 8 19 14 51 0 1.86 6.30 195.40 179.88 590.00 64.90 49.38 -15.52 4.70 1.19 5.80
2020 8 19 15 21 0 2.00 6.70 196.60 181.08 620.00 49.00 33.48 -15.52 4.90 1.29 5.90
2020 8 19 15 51 0 1.70 6.30 200.80 185.28 610.00 49.20 33.68 -15.52 4.60 1.10 5.60
2020 8 19 16 21 0 1.63 6.50 198.40 182.88 620.00 52.70 37.18 -15.52 4.60 1.07 5.60
2020 8 19 16 51 0 1.76 6.30 199.40 183.88 660.00 50.60 35.08 -15.52 4.60 1.14 5.90
2020 8 19 17 21 0 1.72 6.90 197.60 182.08 690.00 49.60 34.08 -15.52 4.70 1.13 6.00
2020 8 19 17 51 0 1.88 6.50 196.00 180.48 720.00 56.50 40.98 -15.52 4.70 1.18 5.90
2020 8 19 18 21 0 1.90 6.70 192.60 177.08 700.00 56.90 41.38 -15.52 4.90 1.24 6.00
2020 8 19 18 51 0 1.90 6.90 193.60 178.08 650.00 57.00 41.48 -15.52 4.90 1.21 6.10
2020 8 19 19 51 0 1.84 6.50 190.30 174.78 640.00 53.80 38.28 -15.52 5.00 1.20 5.90
2020 8 19 20 21 0 1.85 6.90 188.90 173.38 700.00 57.10 41.58 -15.52 4.70 1.17 6.00
